"","Year","Tm","Home_win_pct","Home_Games","Home_Wins","Away_win_pct","Away_Games","Away_Wins"
"1470",1966,"NYM",0.395061728395062,81,32,0.425,80,34
"1471",1966,"NYY",0.426829268292683,82,35,0.448717948717949,78,35
"1472",1966,"PHI",0.592592592592593,81,48,0.481481481481481,81,39
"1473",1966,"PIT",0.567901234567901,81,46,0.567901234567901,81,46
"1474",1966,"SFG",0.580246913580247,81,47,0.575,80,46
"1475",1966,"STL",0.530864197530864,81,43,0.493827160493827,81,40
"1476",1966,"WSA",0.538461538461538,78,42,0.358024691358025,81,29
"1477",1967,"ATL",0.592592592592593,81,48,0.358024691358025,81,29
"1478",1967,"BAL",0.454545454545455,77,35,0.488095238095238,84,41
"1479",1967,"BOS",0.604938271604938,81,49,0.530864197530864,81,43
"1480",1967,"CAL",0.63855421686747,83,53,0.397435897435897,78,31
"1481",1967,"CHC",0.583333333333333,84,49,0.487179487179487,78,38
"1482",1967,"CHW",0.597560975609756,82,49,0.5,80,40
"1483",1967,"CIN",0.604938271604938,81,49,0.469135802469136,81,38
"1484",1967,"CLE",0.444444444444444,81,36,0.481481481481481,81,39
"1485",1967,"DET",0.634146341463415,82,52,0.481481481481481,81,39
"1486",1967,"HOU",0.567901234567901,81,46,0.283950617283951,81,23
"1487",1967,"KCA",0.45679012345679,81,37,0.3125,80,25
"1488",1967,"LAD",0.518518518518518,81,42,0.382716049382716,81,31
"1489",1967,"MIN",0.641975308641975,81,52,0.469879518072289,83,39
"1490",1967,"NYM",0.461538461538462,78,36,0.297619047619048,84,25
"1491",1967,"NYY",0.524390243902439,82,43,0.358024691358025,81,29
"1492",1967,"PHI",0.5625,80,45,0.451219512195122,82,37
"1493",1967,"PIT",0.604938271604938,81,49,0.390243902439024,82,32
"1494",1967,"SFG",0.621951219512195,82,51,0.5,80,40
"1495",1967,"STL",0.604938271604938,81,49,0.65,80,52
"1496",1967,"WSA",0.5,80,40,0.444444444444444,81,36
"1497",1968,"ATL",0.506172839506173,81,41,0.48780487804878,82,40
"1498",1968,"BAL",0.5875,80,47,0.536585365853659,82,44
"1499",1968,"BOS",0.567901234567901,81,46,0.493827160493827,81,40
"1500",1968,"CAL",0.395061728395062,81,32,0.432098765432099,81,35
"1501",1968,"CHC",0.573170731707317,82,47,0.45679012345679,81,37
"1502",1968,"CHW",0.444444444444444,81,36,0.382716049382716,81,31
"1503",1968,"CIN",0.48780487804878,82,40,0.530864197530864,81,43
"1504",1968,"CLE",0.530864197530864,81,43,0.530864197530864,81,43
"1505",1968,"DET",0.691358024691358,81,56,0.566265060240964,83,47
"1506",1968,"HOU",0.518518518518518,81,42,0.37037037037037,81,30
"1507",1968,"LAD",0.506172839506173,81,41,0.432098765432099,81,35
"1508",1968,"MIN",0.506172839506173,81,41,0.469135802469136,81,38
"1509",1968,"NYM",0.390243902439024,82,32,0.506172839506173,81,41
"1510",1968,"NYY",0.475609756097561,82,39,0.536585365853659,82,44
"1511",1968,"OAK",0.530120481927711,83,44,0.475,80,38
"1512",1968,"PHI",0.469135802469136,81,38,0.469135802469136,81,38
"1513",1968,"PIT",0.493827160493827,81,40,0.48780487804878,82,40
"1514",1968,"SFG",0.518518518518518,81,42,0.560975609756098,82,46
"1515",1968,"STL",0.580246913580247,81,47,0.617283950617284,81,50
"1516",1968,"WSA",0.419753086419753,81,34,0.3875,80,31
"1517",1969,"ATL",0.617283950617284,81,50,0.530864197530864,81,43
"1518",1969,"BAL",0.740740740740741,81,60,0.604938271604938,81,49
"1519",1969,"BOS",0.567901234567901,81,46,0.506172839506173,81,41
"1520",1969,"CAL",0.530864197530864,81,43,0.341463414634146,82,28
"1521",1969,"CHC",0.597560975609756,82,49,0.530864197530864,81,43
"1522",1969,"CHW",0.506172839506173,81,41,0.333333333333333,81,27
"1523",1969,"CIN",0.617283950617284,81,50,0.475609756097561,82,39
"1524",1969,"CLE",0.407407407407407,81,33,0.3625,80,29
"1525",1969,"DET",0.567901234567901,81,46,0.54320987654321,81,44
"1526",1969,"HOU",0.641975308641975,81,52,0.358024691358025,81,29
"1527",1969,"KCR",0.439024390243902,82,36,0.407407407407407,81,33
"1528",1969,"LAD",0.617283950617284,81,50,0.432098765432099,81,35
"1529",1969,"MIN",0.703703703703704,81,57,0.493827160493827,81,40
"1530",1969,"MON",0.296296296296296,81,24,0.345679012345679,81,28
"1531",1969,"NYM",0.634146341463415,82,52,0.6,80,48
"1532",1969,"NYY",0.6,80,48,0.390243902439024,82,32
"1533",1969,"OAK",0.604938271604938,81,49,0.481481481481481,81,39
"1534",1969,"PHI",0.37037037037037,81,30,0.407407407407407,81,33
"1535",1969,"PIT",0.580246913580247,81,47,0.506172839506173,81,41
"1536",1969,"SDP",0.345679012345679,81,28,0.296296296296296,81,24
"1537",1969,"SEP",0.414634146341463,82,34,0.37037037037037,81,30
"1538",1969,"SFG",0.641975308641975,81,52,0.469135802469136,81,38
"1539",1969,"STL",0.525,80,42,0.548780487804878,82,45
"1540",1969,"WSA",0.580246913580247,81,47,0.481481481481481,81,39
"1541",1970,"ATL",0.518518518518518,81,42,0.419753086419753,81,34
"1542",1970,"BAL",0.728395061728395,81,59,0.604938271604938,81,49
"1543",1970,"BOS",0.641975308641975,81,52,0.432098765432099,81,35
"1544",1970,"CAL",0.530864197530864,81,43,0.530864197530864,81,43
"1545",1970,"CHC",0.575,80,46,0.463414634146341,82,38
"1546",1970,"CHW",0.369047619047619,84,31,0.320512820512821,78,25
"1547",1970,"CIN",0.703703703703704,81,57,0.555555555555556,81,45
"1548",1970,"CLE",0.530864197530864,81,43,0.407407407407407,81,33
"1549",1970,"DET",0.518518518518518,81,42,0.45679012345679,81,37
"1550",1970,"HOU",0.54320987654321,81,44,0.432098765432099,81,35
"1551",1970,"KCR",0.443037974683544,79,35,0.36144578313253,83,30
"1552",1970,"LAD",0.481481481481481,81,39,0.6,80,48
"1553",1970,"MIL",0.469135802469136,81,38,0.329268292682927,82,27
"1554",1970,"MIN",0.62962962962963,81,51,0.580246913580247,81,47
"1555",1970,"MON",0.4875,80,39,0.414634146341463,82,34
"1556",1970,"NYM",0.536585365853659,82,44,0.4875,80,39
"1557",1970,"NYY",0.654320987654321,81,53,0.48780487804878,82,40
"1558",1970,"OAK",0.604938271604938,81,49,0.493827160493827,81,40
"1559",1970,"PHI",0.5,80,40,0.407407407407407,81,33
"1560",1970,"PIT",0.609756097560976,82,50,0.4875,80,39
"1561",1970,"SDP",0.382716049382716,81,31,0.395061728395062,81,32
"1562",1970,"SFG",0.592592592592593,81,48,0.469135802469136,81,38
"1563",1970,"STL",0.419753086419753,81,34,0.518518518518518,81,42
"1564",1970,"WSA",0.493827160493827,81,40,0.37037037037037,81,30
"1565",1971,"ATL",0.524390243902439,82,43,0.4875,80,39
"1566",1971,"BAL",0.688311688311688,77,53,0.592592592592593,81,48
"1567",1971,"BOS",0.5875,80,47,0.463414634146341,82,38
"1568",1971,"CAL",0.432098765432099,81,35,0.506172839506173,81,41
"1569",1971,"CHC",0.54320987654321,81,44,0.481481481481481,81,39
"1570",1971,"CHW",0.481481481481481,81,39,0.493827160493827,81,40
"1571",1971,"CIN",0.567901234567901,81,46,0.407407407407407,81,33
"1572",1971,"CLE",0.358024691358025,81,29,0.382716049382716,81,31
"1573",1971,"DET",0.666666666666667,81,54,0.45679012345679,81,37
"1574",1971,"HOU",0.481481481481481,81,39,0.493827160493827,81,40
"1575",1971,"KCR",0.54320987654321,81,44,0.5125,80,41
"1576",1971,"LAD",0.518518518518518,81,42,0.580246913580247,81,47
"1577",1971,"MIL",0.414634146341463,82,34,0.443037974683544,79,35
"1578",1971,"MIN",0.468354430379747,79,37,0.45679012345679,81,37
"1579",1971,"MON",0.45,80,36,0.426829268292683,82,35
"1580",1971,"NYM",0.54320987654321,81,44,0.481481481481481,81,39
"1581",1971,"NYY",0.54320987654321,81,44,0.469135802469136,81,38
"1582",1971,"OAK",0.567901234567901,81,46,0.6875,80,55
"1583",1971,"PHI",0.419753086419753,81,34,0.407407407407407,81,33
"1584",1971,"PIT",0.65,80,52,0.548780487804878,82,45
"1585",1971,"SDP",0.407407407407407,81,33,0.35,80,28
"1586",1971,"SFG",0.62962962962963,81,51,0.481481481481481,81,39
"1587",1971,"STL",0.548780487804878,82,45,0.555555555555556,81,45
"1588",1971,"WSA",0.432098765432099,81,35,0.358974358974359,78,28
"1589",1972,"ATL",0.461538461538462,78,36,0.441558441558442,77,34
"1590",1972,"BAL",0.493506493506494,77,38,0.545454545454545,77,42
"1591",1972,"BOS",0.666666666666667,78,52,0.428571428571429,77,33
"1592",1972,"CAL",0.55,80,44,0.413333333333333,75,31
"1593",1972,"CHC",0.597402597402597,77,46,0.493670886075949,79,39
"1594",1972,"CHW",0.705128205128205,78,55,0.421052631578947,76,32
"1595",1972,"CIN",0.552631578947368,76,42,0.67948717948718,78,53
"1596",1972,"CLE",0.558441558441558,77,43,0.367088607594937,79,29
"1597",1972,"DET",0.564102564102564,78,44,0.538461538461538,78,42
"1598",1972,"HOU",0.532467532467532,77,41,0.565789473684211,76,43
"1599",1972,"KCR",0.571428571428571,77,44,0.415584415584416,77,32
"1600",1972,"LAD",0.546666666666667,75,41,0.55,80,44
"1601",1972,"MIL",0.468354430379747,79,37,0.363636363636364,77,28
"1602",1972,"MIN",0.567567567567568,74,42,0.4375,80,35
"1603",1972,"MON",0.448717948717949,78,35,0.448717948717949,78,35
"1604",1972,"NYM",0.525641025641026,78,41,0.538461538461538,78,42
"1605",1972,"NYY",0.597402597402597,77,46,0.423076923076923,78,33
"1606",1972,"OAK",0.623376623376623,77,48,0.576923076923077,78,45
"1607",1972,"PHI",0.354430379746835,79,28,0.402597402597403,77,31
"1608",1972,"PIT",0.628205128205128,78,49,0.61038961038961,77,47
"1609",1972,"SDP",0.325,80,26,0.438356164383562,73,32
"1610",1972,"SFG",0.441558441558442,77,34,0.448717948717949,78,35
"1611",1972,"STL",0.519480519480519,77,40,0.443037974683544,79,35
"1612",1972,"TEX",0.402597402597403,77,31,0.298701298701299,77,23
"1613",1973,"ATL",0.493827160493827,81,40,0.444444444444444,81,36
"1614",1973,"BAL",0.617283950617284,81,50,0.580246913580247,81,47
"1615",1973,"BOS",0.592592592592593,81,48,0.506172839506173,81,41
"1616",1973,"CAL",0.530864197530864,81,43,0.444444444444444,81,36
"1617",1973,"CHC",0.5125,80,41,0.444444444444444,81,36
"1618",1973,"CHW",0.493827160493827,81,40,0.45679012345679,81,37
"1619",1973,"CIN",0.617283950617284,81,50,0.604938271604938,81,49
"1620",1973,"CLE",0.419753086419753,81,34,0.45679012345679,81,37
"1621",1973,"DET",0.580246913580247,81,47,0.469135802469136,81,38
"1622",1973,"HOU",0.506172839506173,81,41,0.506172839506173,81,41
"1623",1973,"KCR",0.592592592592593,81,48,0.493827160493827,81,40
"1624",1973,"LAD",0.617283950617284,81,50,0.555555555555556,81,45
"1625",1973,"MIL",0.493827160493827,81,40,0.419753086419753,81,34
"1626",1973,"MIN",0.45679012345679,81,37,0.54320987654321,81,44
"1627",1973,"MON",0.530864197530864,81,43,0.444444444444444,81,36
"1628",1973,"NYM",0.530864197530864,81,43,0.4875,80,39
"1629",1973,"NYY",0.617283950617284,81,50,0.37037037037037,81,30
"1630",1973,"OAK",0.617283950617284,81,50,0.54320987654321,81,44
"1631",1973,"PHI",0.469135802469136,81,38,0.407407407407407,81,33
"1632",1973,"PIT",0.506172839506173,81,41,0.481481481481481,81,39
"1633",1973,"SDP",0.382716049382716,81,31,0.358024691358025,81,29
"1634",1973,"SFG",0.580246913580247,81,47,0.506172839506173,81,41
"1635",1973,"STL",0.530864197530864,81,43,0.469135802469136,81,38
"1636",1973,"TEX",0.432098765432099,81,35,0.271604938271605,81,22
"1637",1974,"ATL",0.567901234567901,81,46,0.51219512195122,82,42
"1638",1974,"BAL",0.567901234567901,81,46,0.555555555555556,81,45
"1639",1974,"BOS",0.567901234567901,81,46,0.469135802469136,81,38
"1640",1974,"CAL",0.444444444444444,81,36,0.390243902439024,82,32
"1641",1974,"CHC",0.395061728395062,81,32,0.419753086419753,81,34
"1642",1974,"CHW",0.560975609756098,82,46,0.419753086419753,81,34
"1643",1974,"CIN",0.609756097560976,82,50,0.592592592592593,81,48
"1644",1974,"CLE",0.493827160493827,81,40,0.45679012345679,81,37
"1645",1974,"DET",0.444444444444444,81,36,0.444444444444444,81,36
"1646",1974,"HOU",0.567901234567901,81,46,0.432098765432099,81,35
"1647",1974,"KCR",0.493827160493827,81,40,0.45679012345679,81,37
"1648",1974,"LAD",0.641975308641975,81,52,0.617283950617284,81,50
"1649",1974,"MIL",0.493827160493827,81,40,0.444444444444444,81,36
"1650",1974,"MIN",0.585365853658537,82,48,0.419753086419753,81,34
"1651",1974,"MON",0.525,80,42,0.45679012345679,81,37
"1652",1974,"NYM",0.444444444444444,81,36,0.432098765432099,81,35
"1653",1974,"NYY",0.580246913580247,81,47,0.518518518518518,81,42
"1654",1974,"OAK",0.604938271604938,81,49,0.506172839506173,81,41
"1655",1974,"PHI",0.567901234567901,81,46,0.419753086419753,81,34
"1656",1974,"PIT",0.641975308641975,81,52,0.444444444444444,81,36
"1657",1974,"SDP",0.444444444444444,81,36,0.296296296296296,81,24
"1658",1974,"SFG",0.45679012345679,81,37,0.432098765432099,81,35
"1659",1974,"STL",0.54320987654321,81,44,0.525,80,42
"1660",1974,"TEX",0.525,80,42,0.518518518518518,81,42
"1661",1975,"ATL",0.4625,80,37,0.37037037037037,81,30
"1662",1975,"BAL",0.571428571428571,77,44,0.560975609756098,82,46
"1663",1975,"BOS",0.580246913580247,81,47,0.607594936708861,79,48
"1664",1975,"CAL",0.432098765432099,81,35,0.4625,80,37
"1665",1975,"CHC",0.518518518518518,81,42,0.407407407407407,81,33
"1666",1975,"CHW",0.518518518518518,81,42,0.4125,80,33
"1667",1975,"CIN",0.790123456790123,81,64,0.54320987654321,81,44
"1668",1975,"CLE",0.5125,80,41,0.481012658227848,79,38
"1669",1975,"DET",0.3875,80,31,0.329113924050633,79,26
"1670",1975,"HOU",0.45679012345679,81,37,0.333333333333333,81,27
"1671",1975,"KCR",0.62962962962963,81,51,0.493827160493827,81,40
"1672",1975,"LAD",0.604938271604938,81,49,0.481481481481481,81,39
"1673",1975,"MIL",0.444444444444444,81,36,0.395061728395062,81,32
"1674",1975,"MIN",0.475609756097561,82,39,0.480519480519481,77,37
"1675",1975,"MON",0.481481481481481,81,39,0.444444444444444,81,36
"1676",1975,"NYM",0.518518518518518,81,42,0.493827160493827,81,40
"1677",1975,"NYY",0.551282051282051,78,43,0.48780487804878,82,40
"1678",1975,"OAK",0.666666666666667,81,54,0.54320987654321,81,44
"1679",1975,"PHI",0.62962962962963,81,51,0.432098765432099,81,35
"1680",1975,"PIT",0.65,80,52,0.493827160493827,81,40
"1681",1975,"SDP",0.469135802469136,81,38,0.407407407407407,81,33
"1682",1975,"SFG",0.567901234567901,81,46,0.425,80,34
"1683",1975,"STL",0.548780487804878,82,45,0.45679012345679,81,37
"1684",1975,"TEX",0.4875,80,39,0.48780487804878,82,40
"1685",1976,"ATL",0.419753086419753,81,34,0.444444444444444,81,36
"1686",1976,"BAL",0.518518518518518,81,42,0.567901234567901,81,46
"1687",1976,"BOS",0.567901234567901,81,46,0.45679012345679,81,37
"1688",1976,"CAL",0.469135802469136,81,38,0.469135802469136,81,38
"1689",1976,"CHC",0.518518518518518,81,42,0.407407407407407,81,33
"1690",1976,"CHW",0.4375,80,35,0.358024691358025,81,29
"1691",1976,"CIN",0.604938271604938,81,49,0.654320987654321,81,53
"1692",1976,"CLE",0.556962025316456,79,44,0.4625,80,37
"1693",1976,"DET",0.45,80,36,0.469135802469136,81,38
"1694",1976,"HOU",0.560975609756098,82,46,0.425,80,34
"1695",1976,"KCR",0.604938271604938,81,49,0.506172839506173,81,41
"1696",1976,"LAD",0.604938271604938,81,49,0.530864197530864,81,43
"1697",1976,"MIL",0.444444444444444,81,36,0.375,80,30
"1698",1976,"MIN",0.54320987654321,81,44,0.506172839506173,81,41
"1699",1976,"MON",0.3375,80,27,0.341463414634146,82,28
"1700",1976,"NYM",0.548780487804878,82,45,0.5125,80,41
"1701",1976,"NYY",0.5625,80,45,0.658227848101266,79,52
"1702",1976,"OAK",0.62962962962963,81,51,0.45,80,36
"1703",1976,"PHI",0.654320987654321,81,53,0.592592592592593,81,48
"1704",1976,"PIT",0.580246913580247,81,47,0.555555555555556,81,45
"1705",1976,"SDP",0.525,80,42,0.378048780487805,82,31
"1706",1976,"SFG",0.493827160493827,81,40,0.419753086419753,81,34
"1707",1976,"STL",0.45679012345679,81,37,0.432098765432099,81,35
"1708",1976,"TEX",0.481481481481481,81,39,0.45679012345679,81,37
"1709",1977,"ATL",0.493827160493827,81,40,0.259259259259259,81,21
"1710",1977,"BAL",0.666666666666667,81,54,0.5375,80,43
"1711",1977,"BOS",0.6375,80,51,0.567901234567901,81,46
"1712",1977,"CAL",0.481481481481481,81,39,0.432098765432099,81,35
"1713",1977,"CHC",0.567901234567901,81,46,0.432098765432099,81,35
"1714",1977,"CHW",0.592592592592593,81,48,0.518518518518518,81,42
"1715",1977,"CIN",0.592592592592593,81,48,0.493827160493827,81,40
"1716",1977,"CLE",0.45679012345679,81,37,0.425,80,34
"1717",1977,"DET",0.481481481481481,81,39,0.432098765432099,81,35
"1718",1977,"HOU",0.567901234567901,81,46,0.432098765432099,81,35
"1719",1977,"KCR",0.679012345679012,81,55,0.580246913580247,81,47
"1720",1977,"LAD",0.62962962962963,81,51,0.580246913580247,81,47
"1721",1977,"MIL",0.45679012345679,81,37,0.37037037037037,81,30
"1722",1977,"MIN",0.6,80,48,0.444444444444444,81,36
"1723",1977,"MON",0.469135802469136,81,38,0.45679012345679,81,37
"1724",1977,"NYM",0.443037974683544,79,35,0.349397590361446,83,29
"1725",1977,"NYY",0.679012345679012,81,55,0.555555555555556,81,45
"1726",1977,"OAK",0.432098765432099,81,35,0.35,80,28
"1727",1977,"PHI",0.740740740740741,81,60,0.506172839506173,81,41
"1728",1977,"PIT",0.716049382716049,81,58,0.469135802469136,81,38
"1729",1977,"SDP",0.432098765432099,81,35,0.419753086419753,81,34
"1730",1977,"SEA",0.358024691358025,81,29,0.432098765432099,81,35
"1731",1977,"SFG",0.469135802469136,81,38,0.45679012345679,81,37
"1732",1977,"STL",0.626506024096386,83,52,0.392405063291139,79,31
"1733",1977,"TEX",0.54320987654321,81,44,0.617283950617284,81,50
"1734",1977,"TOR",0.3125,80,25,0.358024691358025,81,29
"1735",1978,"ATL",0.481481481481481,81,39,0.37037037037037,81,30
"1736",1978,"BAL",0.62962962962963,81,51,0.4875,80,39
"1737",1978,"BOS",0.719512195121951,82,59,0.493827160493827,81,40
"1738",1978,"CAL",0.617283950617284,81,50,0.45679012345679,81,37
"1739",1978,"CHC",0.536585365853659,82,44,0.4375,80,35
"1740",1978,"CHW",0.475,80,38,0.407407407407407,81,33
"1741",1978,"CIN",0.6125,80,49,0.530864197530864,81,43
"1742",1978,"CLE",0.538461538461538,78,42,0.333333333333333,81,27
"1743",1978,"DET",0.580246913580247,81,47,0.481481481481481,81,39
"1744",1978,"HOU",0.617283950617284,81,50,0.296296296296296,81,24
"1745",1978,"KCR",0.691358024691358,81,56,0.444444444444444,81,36
"1746",1978,"LAD",0.666666666666667,81,54,0.506172839506173,81,41
"1747",1978,"MIL",0.666666666666667,81,54,0.481481481481481,81,39
"1748",1978,"MIN",0.469135802469136,81,38,0.432098765432099,81,35
"1749",1978,"MON",0.5125,80,41,0.426829268292683,82,35
"1750",1978,"NYM",0.4125,80,33,0.402439024390244,82,33
"1751",1978,"NYY",0.679012345679012,81,55,0.548780487804878,82,45
"1752",1978,"OAK",0.475,80,38,0.378048780487805,82,31
"1753",1978,"PHI",0.658536585365854,82,54,0.45,80,36
"1754",1978,"PIT",0.679012345679012,81,55,0.4125,80,33
"1755",1978,"SDP",0.617283950617284,81,50,0.419753086419753,81,34
"1756",1978,"SEA",0.395061728395062,81,32,0.30379746835443,79,24
"1757",1978,"SFG",0.617283950617284,81,50,0.481481481481481,81,39
"1758",1978,"STL",0.45679012345679,81,37,0.395061728395062,81,32
"1759",1978,"TEX",0.634146341463415,82,52,0.4375,80,35
"1760",1978,"TOR",0.45679012345679,81,37,0.275,80,22
"1761",1979,"ATL",0.430379746835443,79,34,0.395061728395062,81,32
"1762",1979,"BAL",0.69620253164557,79,55,0.5875,80,47
"1763",1979,"BOS",0.6375,80,51,0.5,80,40
"1764",1979,"CAL",0.604938271604938,81,49,0.481481481481481,81,39
"1765",1979,"CHC",0.555555555555556,81,45,0.432098765432099,81,35
"1766",1979,"CHW",0.417721518987342,79,33,0.493827160493827,81,40
"1767",1979,"CIN",0.6,80,48,0.518518518518518,81,42
"1768",1979,"CLE",0.580246913580247,81,47,0.425,80,34
"1769",1979,"DET",0.575,80,46,0.481481481481481,81,39
"1770",1979,"HOU",0.641975308641975,81,52,0.45679012345679,81,37
"1771",1979,"KCR",0.567901234567901,81,46,0.481481481481481,81,39
"1772",1979,"LAD",0.567901234567901,81,46,0.407407407407407,81,33
"1773",1979,"MIL",0.641975308641975,81,52,0.5375,80,43
"1774",1979,"MIN",0.481481481481481,81,39,0.530864197530864,81,43
"1775",1979,"MON",0.691358024691358,81,56,0.493670886075949,79,39
"1776",1979,"NYM",0.341463414634146,82,28,0.432098765432099,81,35
"1777",1979,"NYY",0.62962962962963,81,51,0.481012658227848,79,38
"1778",1979,"OAK",0.382716049382716,81,31,0.283950617283951,81,23
"1779",1979,"PHI",0.530864197530864,81,43,0.5,82,41
"1780",1979,"PIT",0.592592592592593,81,48,0.609756097560976,82,50
"1781",1979,"SDP",0.481481481481481,81,39,0.3625,80,29
"1782",1979,"SEA",0.444444444444444,81,36,0.382716049382716,81,31
"1783",1979,"SFG",0.469135802469136,81,38,0.407407407407407,81,33
"1784",1979,"STL",0.51219512195122,82,42,0.54320987654321,81,44
"1785",1979,"TEX",0.54320987654321,81,44,0.481481481481481,81,39
"1786",1979,"TOR",0.395061728395062,81,32,0.259259259259259,81,21
"1787",1980,"ATL",0.625,80,50,0.382716049382716,81,31
"1788",1980,"BAL",0.617283950617284,81,50,0.617283950617284,81,50
"1789",1980,"BOS",0.444444444444444,81,36,0.594936708860759,79,47
"1790",1980,"CAL",0.37037037037037,81,30,0.443037974683544,79,35
"1791",1980,"CHC",0.45679012345679,81,37,0.333333333333333,81,27
"1792",1980,"CHW",0.45679012345679,81,37,0.407407407407407,81,33
"1793",1980,"CIN",0.536585365853659,82,44,0.555555555555556,81,45
"1794",1980,"CLE",0.556962025316456,79,44,0.432098765432099,81,35
"1795",1980,"DET",0.524390243902439,82,43,0.506172839506173,81,41
"1796",1980,"HOU",0.679012345679012,81,55,0.463414634146341,82,38
"1797",1980,"KCR",0.604938271604938,81,49,0.592592592592593,81,48
"1798",1980,"LAD",0.670731707317073,82,55,0.45679012345679,81,37
"1799",1980,"MIL",0.48780487804878,82,40,0.575,80,46
"1800",1980,"MIN",0.55,80,44,0.407407407407407,81,33
"1801",1980,"MON",0.6375,80,51,0.475609756097561,82,39
"1802",1980,"NYM",0.463414634146341,82,38,0.3625,80,29
"1803",1980,"NYY",0.654320987654321,81,53,0.617283950617284,81,50
"1804",1980,"OAK",0.567901234567901,81,46,0.45679012345679,81,37
"1805",1980,"PHI",0.604938271604938,81,49,0.518518518518518,81,42
"1806",1980,"PIT",0.580246913580247,81,47,0.444444444444444,81,36
"1807",1980,"SDP",0.555555555555556,81,45,0.341463414634146,82,28
"1808",1980,"SEA",0.444444444444444,81,36,0.280487804878049,82,23
"1809",1980,"SFG",0.54320987654321,81,44,0.3875,80,31
"1810",1980,"STL",0.506172839506173,81,41,0.407407407407407,81,33
"1811",1980,"TEX",0.4875,80,39,0.44578313253012,83,37
"1812",1980,"TOR",0.432098765432099,81,35,0.395061728395062,81,32
"1813",1981,"ATL",0.44,50,22,0.491228070175439,57,28
"1814",1981,"BAL",0.6,55,33,0.52,50,26
"1815",1981,"BOS",0.566037735849057,53,30,0.527272727272727,55,29
"1816",1981,"CAL",0.481481481481481,54,26,0.446428571428571,56,25
"1817",1981,"CHC",0.46551724137931,58,27,0.229166666666667,48,11
"1818",1981,"CHW",0.510204081632653,49,25,0.508771929824561,57,29
"1819",1981,"CIN",0.592592592592593,54,32,0.62962962962963,54,34
"1820",1981,"CLE",0.462962962962963,54,25,0.551020408163265,49,27
"1821",1981,"DET",0.581818181818182,55,32,0.518518518518518,54,28
"1822",1981,"HOU",0.607843137254902,51,31,0.508474576271186,59,30
"1823",1981,"KCR",0.404255319148936,47,19,0.553571428571429,56,31
"1824",1981,"LAD",0.589285714285714,56,33,0.555555555555556,54,30
"1825",1981,"MIL",0.571428571428571,49,28,0.566666666666667,60,34
"1826",1981,"MIN",0.39344262295082,61,24,0.346938775510204,49,17
"1827",1981,"MON",0.678571428571429,56,38,0.423076923076923,52,22
"1828",1981,"NYM",0.461538461538462,52,24,0.320754716981132,53,17
"1829",1981,"NYY",0.627450980392157,51,32,0.482142857142857,56,27
"1830",1981,"OAK",0.625,56,35,0.547169811320755,53,29
"1831",1981,"PHI",0.654545454545455,55,36,0.442307692307692,52,23
"1832",1981,"PIT",0.431372549019608,51,22,0.461538461538462,52,24
"1833",1981,"SDP",0.363636363636364,55,20,0.381818181818182,55,21
"1834",1981,"SEA",0.350877192982456,57,20,0.452830188679245,53,24
"1835",1981,"SFG",0.547169811320755,53,29,0.46551724137931,58,27
"1836",1981,"STL",0.60377358490566,53,32,0.54,50,27
"1837",1981,"TEX",0.571428571428571,56,32,0.510204081632653,49,25
"1838",1981,"TOR",0.320754716981132,53,17,0.377358490566038,53,20
"1839",1982,"ATL",0.518518518518518,81,42,0.580246913580247,81,47
"1840",1982,"BAL",0.646341463414634,82,53,0.506172839506173,81,41
"1841",1982,"BOS",0.604938271604938,81,49,0.493827160493827,81,40
"1842",1982,"CAL",0.641975308641975,81,52,0.506172839506173,81,41
"1843",1982,"CHC",0.469135802469136,81,38,0.432098765432099,81,35
"1844",1982,"CHW",0.6125,80,49,0.463414634146341,82,38
"1845",1982,"CIN",0.407407407407407,81,33,0.345679012345679,81,28
"1846",1982,"CLE",0.506172839506173,81,41,0.45679012345679,81,37
"1847",1982,"DET",0.580246913580247,81,47,0.444444444444444,81,36
"1848",1982,"HOU",0.530864197530864,81,43,0.419753086419753,81,34
"1849",1982,"KCR",0.691358024691358,81,56,0.419753086419753,81,34
"1850",1982,"LAD",0.530864197530864,81,43,0.555555555555556,81,45
"1851",1982,"MIL",0.585365853658537,82,48,0.580246913580247,81,47
"1852",1982,"MIN",0.45679012345679,81,37,0.283950617283951,81,23
"1853",1982,"MON",0.493827160493827,81,40,0.567901234567901,81,46
"1854",1982,"NYM",0.407407407407407,81,33,0.395061728395062,81,32
"1855",1982,"NYY",0.518518518518518,81,42,0.45679012345679,81,37
"1856",1982,"OAK",0.444444444444444,81,36,0.395061728395062,81,32
"1857",1982,"PHI",0.62962962962963,81,51,0.469135802469136,81,38
"1858",1982,"PIT",0.518518518518518,81,42,0.518518518518518,81,42
"1859",1982,"SDP",0.530864197530864,81,43,0.469135802469136,81,38
"1860",1982,"SEA",0.518518518518518,81,42,0.419753086419753,81,34
"1861",1982,"SFG",0.555555555555556,81,45,0.518518518518518,81,42
"1862",1982,"STL",0.567901234567901,81,46,0.567901234567901,81,46
"1863",1982,"TEX",0.469135802469136,81,38,0.320987654320988,81,26
"1864",1982,"TOR",0.54320987654321,81,44,0.419753086419753,81,34
"1865",1983,"ATL",0.575,80,46,0.51219512195122,82,42
"1866",1983,"BAL",0.617283950617284,81,50,0.592592592592593,81,48
"1867",1983,"BOS",0.469135802469136,81,38,0.493827160493827,81,40
